taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Column1,_1,_2,_3
2973363,Trifolium Tourn. ex L.,2973363,Trifolium Tourn. ex L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,,,,,,,,
3022289,Prunus insititia L.,7409013,Prunus domestica subsp. insititia (L.) Bonnier & Layens,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559,Prunus domestica,7931731,,,,,,
3033301,Ranunculus gmelinii DC.,3033301,Ranunculus gmelinii DC.,37,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus gmelinii,3033301,,,,,,
3042291,Hesperis matronalis L.,3042291,Hesperis matronalis L.,987,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Hesperis,3042187,Hesperis matronalis,3042291,,,,,,
3069304,Chamaesyce vermiculata (Raf.) House,3069300,Euphorbia vermiculata Raf.,13,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia vermiculata,3069300,,,,,,
3169305,Anagallis arvensis L.,9631539,Lysimachia arvensis subsp. arvensis,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Lysimachia,3169330,Lysimachia arvensis,8184903,,,,,,
3740461,Pedicularis palustris f. laurentiana Vict. & J.Rousseau,3171734,Pedicularis palustris L.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670,Pedicularis palustris,3171734,,,,,,
4237612,Symphyotrichum cordifolium var. lanceolatum (Porter) G.L.Nesom,3151421,Symphyotrichum cordifolium (L.) G.L.Nesom,8,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum cordifolium,3151421,,,,,,
4274292,Hieracium flagellare var. pilosius Lepage,1967,3123262,Pilosella flagellaris (Willd.) Arv.-Touv.,VARIETY,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pilosella,8179194,Pilosella flagellaris,,,,,,
5331338,Viola pubescens Aiton,5331338,Viola pubescens Aiton,180,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237,Viola pubescens,5331338,,,,,,
5334236,Lonicera oblongifolia (Goldie) Hook.,5334236,Lonicera oblongifolia (Goldie) Hook.,61,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Lonicera,2888645,Lonicera oblongifolia,5334236,,,,,,
5370154,Heteromeles arbutifolia (Lindl.) M.Roem.,5370154,Heteromeles arbutifolia (Lindl.) M.Roem.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Heteromeles,3025170,Heteromeles arbutifolia,5370154,,,,,,
5372606,Salix sericea Marshall,8136092,Salix sericea Muhl.,38,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix sericea,8136092,,,,,,
5582815,Salix myricoides var. albovestita (Ball) Dorn,5582815,Salix myricoides var. albovestita (Ball) Dorn,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix myricoides,3039668,,,,,,
5691361,Ageratina altissima var. roanensis (Small) Clewell & Wooten,11041967,Ageratina roanensis (Small) E.E.Lamont,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ageratina,5400194,Ageratina roanensis,11041967,,,,,,
6311185,Carex capillaris subsp. chlorostachys (Steven) Á.Löve, D.Löve & Raymond,2723252,Carex chlorostachys Steven,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex chlorostachys,,,,,,
6451945,Nitella greenii (R.D.Wood) R.D.Wood,2637949,Nitella acuminata A.Braun ex Wallman,1,SYNONYM,Plantae,6,Charophyta,7819616,Charophyceae,328,Charales,626,Characeae,8782,Nitella,2637771,Nitella acuminata,2637949,,,,,,
7174755,Achillea borealis var. borealis,6303257,Achillea millefolium var. borealis (Bong.) Farw.,23,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Achillea,3119995,Achillea millefolium,3120060,,,,,,
7259207,Encalypta brevicolla (Bruch & Schimp.) Ångstr.,7259207,Encalypta brevicolla (Bruch & Schimp.) Ångstr.,6,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Encalyptaceae,8770,Encalypta,2670399,Encalypta brevicolla,7259207,,,,,,
8037451,Ptychostomum imbricatulum (Müll.Hal.) D.T.Holyoak & N.Pedersen,2676901,Bryum caespiticium Hedwig,1801,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Bryum,2676502,Bryum caespiticium,,,NE,,,
8050486,Cephalozia fluitans (Nees) Spruce,9375586,Odontoschisma fluitans (Nees) L.Söderstr. & Váňa,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Cephaloziaceae,2288,Odontoschisma,2689173,Odontoschisma fluitans,9375586,NE,,,,,
8198295,Sphagnum teres (Schimp.) Aangstr.,2669224,Sphagnum teres Ångström,1861,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Sphagnopsida,190,Sphagnales,623,Sphagnaceae,4673,Sphagnum,2668958,Sphagnum teres,,,NE,,,
9455333,Marsupella emarginata subsp. emarginata,9455333,Marsupella emarginata subsp. emarginata,1,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Gymnomitriaceae,6138,Marsupella,2689259,Marsupella emarginata,2689264,NE,,,,,
11010768,Bryum weigelii Biehler,1807,8273238,Ptychostomum weigelii (Biehler) J.R.Spence,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Ptychostomum,3230073,Ptychostomum weigelii,,,NE,,,
2669112,Sphagnum cuspidatum Ehrhart ex G.F.Hoffmann,1796,2669112,Sphagnum cuspidatum Ehrhart ex G.F.Hoffmann,265,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Sphagnopsida,190,Sphagnales,623,Sphagnaceae,4673,Sphagnum,2668958,NE,,2669112,NE,,
2673526,Leptodictyum riparium Warnstorf,1906,2673526,Leptodictyum riparium Warnstorf,110,SPECIES,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Leptodictyum,2673525,2669112,,2673526,NE,,
2680014,Brachythecium calcareum Kindberg,1895,2680014,Brachythecium calcareum Kindberg,59,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Brachythecium,9479232,2673526,,2680014,NE,,
2688387,Lycopodium lagopus (Laest. ex C.Hartm.) Zinserl. ex Kuzen.,2688387,Lycopodium lagopus (Laest. ex C.Hartm.) Zinserl. ex Kuzen.,189,ACCEPTED,Plantae,6,Tracheophyta,7707728,Lycopodiopsida,245,Lycopodiales,421,Lycopodiaceae,6725,Lycopodium,2688247,Lycopodium lagopus,2688387,2680014,,,,,
2702955,Setaria P.Beauv.,2702955,Setaria P.Beauv.,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Setaria,2702955,,,,,,,,
2891770,Impatiens glandulifera Royle,2891770,Impatiens glandulifera Royle,269,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Balsaminaceae,6699,Impatiens,2891766,Impatiens glandulifera,2891770,,,,,,
2925815,Cynoglossum officinale L.,2925815,Cynoglossum officinale L.,94,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Cynoglossum,2925812,Cynoglossum officinale,2925815,,,,,,
2927122,Lycopus L.,2927122,Lycopus L.,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Lycopus,2927122,,,,,,,,
2972595,Onobrychis viciifolia Scop.,2972595,Onobrychis viciifolia Scop.,5,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Onobrychis,2972544,Onobrychis viciifolia,2972595,,,,,,
2975014,Vicia sativa L.,2975014,Vicia sativa L.,21,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vicia,2974751,Vicia sativa,2975014,,,,,,
3067128,Chamaesyce maculata (L.) Small,3067119,Euphorbia maculata L.,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia maculata,3067119,,,,,,
3092408,Tragopogon L.,3092408,Tragopogon L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Tragopogon,3092408,,,,,,,,
3929854,Ranunculus pedatifidus var. affinis (R.Br.) L.D.Benson,3929854,Ranunculus pedatifidus var. affinis (R.Br.) L.D.Benson,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus pedatifidus,3033295,,,,,,
4276989,Frullania oakesiana Austin,4276989,Frullania oakesiana Austin,30,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Porellales,377,Frullaniaceae,2269,Frullania,2688736,Frullania oakesiana,4276989,,,,,,
5275243,Dryopteris noveboracensis (L.) Gray,11588763,Amauropelta noveboracensis (L.) S.E.Fawc. & A.R.Sm.,47,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Thelypteridaceae,6618,Amauropelta,7321172,Amauropelta noveboracensis,11588763,,,,,,
5289744,Phalaris canariensis L.,5289744,Phalaris canariensis L.,15,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Phalaris,2703277,Phalaris canariensis,5289744,,,,,,
5290081,Alopecurus pratensis L.,5290081,Alopecurus pratensis L.,83,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Alopecurus,2705236,Alopecurus pratensis,5290081,,,,,,
5301182,Potamogeton robbinsii Oakes,5301182,Potamogeton robbinsii Oakes,77,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton robbinsii,5301182,,,,,,
5301187,Potamogeton gramineus var. graminifolius Fr.,5301183,Potamogeton gramineus L.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton gramineus,5301183,,,,,,
5331531,Betula ×ungavensis Lepage,9120064,Betula ×hornei E.J.Butler,3,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008,Betula hornei,9120064,,,,,,
5345067,Astragalus labradoricus DC.,8190536,Astragalus alpinus subsp. brunetianus (Fernald) Hultén,39,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Astragalus,2933951,Astragalus alpinus,5345014,,,,,,
5361868,Ulmus fulva Michx.,5361867,Ulmus rubra Muhl.,8,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Ulmaceae,2382,Ulmus,2984510,Ulmus rubra,5361867,,,,,,
5394163,Taraxacum officinale Weber ex Wiggins,5394163,Taraxacum officinale Weber ex Wiggins,908,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Taraxacum,7787708,Taraxacum officinale,5394163,,,,,,
5583658,Salix glauca var. cordifolia (Pursh) Dorn,8357910,Salix glauca subsp. callicarpaea (Trautv.) Böcher,38,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix glauca,5372963,,,,,,
7273690,Frangula alnus var. alnus,7273688,Frangula alnus subsp. alnus,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Frangula,3039453,Frangula alnus,3039454,,,,,,
7379264,Athyrium filix-femina var. sitchense Rupr.,8198813,Athyrium filix-femina subsp. sitchense (Rupr.) Tzvelev,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Athyriaceae,4922264,Athyrium,2650888,Athyrium filix-femina,5275044,,,,,,
7653258,Neoorthocaulis floerkei (F.Weber & D.Mohr) L.Söderstr., De Roo & Hedd.,7653258,Neoorthocaulis floerkei (F.Weber & D.Mohr) L.Söderstr.,2,SPECIES,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Neoorthocaulis,4905486,,,7653258,NE,,
7959106,Carex argyrantha Tuck.,7959106,Carex argyrantha Tuck.,4,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex argyrantha,7959106,7653258,,,,,
2680213,Eurhynchium pulchellum Jennings,1913,2680213,Eurhynchium pulchellum Jennings,79,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Eurhynchium,2673063,,,2680213,NE,,
2681536,Campylium radicale Grout,1931,2681536,Campylium radicale Grout,7,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Campylium,2673109,2680213,,2681536,NE,,
2681571,Hygrohypnum alpestre Loeske,1905,2681571,Hygrohypnum alpestre Loeske,30,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Hygrohypnum,2681562,2681536,,2681571,NE,,
2689449,Tetralophozia setiformis (Ehrh.) Schljakov,2689449,Tetralophozia setiformis (Ehrh.) Schljakov,112,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Tetralophozia,2689447,Tetralophozia setiformis,2689449,2681571,,,,,
2723030,Carex membranacea Hook.,2723030,Carex membranacea Hook.,47,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex membranacea,2723030,,,,,,
3052680,Thlaspi arvense L.,3052680,Thlaspi arvense L.,620,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Thlaspi,3052635,Thlaspi arvense,3052680,,,,,,
3152596,Hibiscus moscheutos L.,3152596,Hibiscus moscheutos L.,8,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Hibiscus,3152542,Hibiscus moscheutos,3152596,,,,,,
3190615,Toxicodendron rydbergii (Small ex Rydb.) Greene,3190615,Toxicodendron rydbergii (Small ex Rydb.) Greene,335,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Toxicodendron,8686559,Toxicodendron rydbergii,3190615,,,,,,
3905040,Stachys palustris var. pilosa (Nutt.) Fernald,2927278,Stachys pilosa Nutt.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Stachys,2927228,Stachys pilosa,2927278,,,,,,
4107259,Calamagrostis lacustris (Kearney) Nash,4108416,Calamagrostis inexpansa A.Gray,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Calamagrostis,2704858,Calamagrostis inexpansa,4108416,,,,,,
4115925,Bromus canadensis Michx.,2703662,Bromus ciliatus L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Bromus,2703642,Bromus ciliatus,2703662,,,,,,
4254996,Rudbeckia hirta var. pulcherrima Farw.,4254996,Rudbeckia hirta var. pulcherrima Farw.,85,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Rudbeckia,3114220,Rudbeckia hirta,3114225,,,,,,
5277886,Polysiphonia fastigiata (Roth) Greville,2660688,Vertebrata lanosa (L.) T.A.Chr.,1,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Rhodomelaceae,4895,Vertebrata,2660342,Vertebrata lanosa,2660688,,,,,,
5334357,Fallopia japonica (Houtt.) Ronse Decr.,2889173,Reynoutria japonica Houtt.,8,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Reynoutria,8420120,Reynoutria japonica,2889173,,,,,,
5372487,Callitriche stagnalis Scop.,5372487,Callitriche stagnalis Scop.,34,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Callitriche,3039547,Callitriche stagnalis,5372487,,,,,,
5372854,Salix nigra Marshall,5372854,Salix nigra Marshall,162,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix nigra,5372854,,,,,,
5374806,Dentaria maxima Nutt.,3046018,Cardamine maxima (Nutt.) A.W.Wood,40,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Cardamine,3045622,Cardamine maxima,3046018,,,,,,
5375458,Nasturtium nasturtium-aquaticum (L.) H.Karst.,7701037,Nasturtium officinale R.Br.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Nasturtium,7774084,Nasturtium officinale,7701037,,,,,,
5406332,Aster tradescantii L.,3151474,Symphyotrichum tradescantii (L.) G.L.Nesom,27,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum tradescantii,3151474,,,,,,
5692274,Aster pilosus var. pilosus,3151755,Symphyotrichum pilosum (Willd.) G.L.Nesom,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Symphyotrichum,3151391,Symphyotrichum pilosum,3151755,,,,,,
5711301,Desmatodon cernuus (Huebener) Bruch & Schimp.,5280682,Tortula cernua Lindberg,1879,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Pottiaceae,4671,Tortula,9549878,Tortula cernua,,,NE,,,
6319731,Isoetes echinospora subsp. muricata (Durieu) Á.Löve & D.Löve,4926451,Isoetes echinospora Durieu,20,SYNONYM,Plantae,6,Tracheophyta,7707728,Lycopodiopsida,245,Isoetales,951,Isoetaceae,3074,Isoetes,2688248,Isoetes echinospora,4926451,NE,,,,,
6409113,Pseudotsuga taxifolia (Lamb.) Britton,2685797,Pseudotsuga menziesii var. menziesii,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Pseudotsuga,2685775,Pseudotsuga menziesii,2685796,,,,,,
7258954,Rubus idaeus subsp. idaeus,7258954,Rubus idaeus subsp. idaeus,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638,Rubus idaeus,2993094,,,,,,
7259184,Polytrichum commune var. commune,7259184,Polytrichum commune var. commune,26,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Polytrichales,620,Polytrichaceae,4669,Polytrichum,2683053,Polytrichum commune,2683084,,,,,,
7503950,Carex stricta Gooden.,7227062,Carex elata subsp. elata,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex elata,2724729,,,,,,
7618195,Ulvaria splendens (Rupr.) K.L.Vinogr.,7618195,Ulvaria splendens (Rupr.) K.L.Vinogr.,5,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Ulvaceae,9013,Ulvaria,2645558,Ulvaria splendens,7618195,,,,,,
7709217,Calypogeia meylanii H.Buch,2689330,Calypogeia integristipula Steph.,2,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Calypogeiaceae,2289,Calypogeia,2689325,Calypogeia integristipula,2689330,,,,,,
8251036,Orthotrichum elegans Schwägr. ex Hook. & Grev.,2672760,Orthotrichum speciosum Nees,1819,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Orthotrichum,2672620,Orthotrichum speciosum,,,NE,,,
8649652,Geum aleppicum var. strictum (Aiton) Fernald,5369685,Geum aleppicum Jacq.,43,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Geum,3024294,Geum aleppicum,5369685,NE,,,,,
11120120,Hygroamblystegium varium subsp. noterophilum (Sull. & Lesq.) Vanderp. & Hedenäs,11120120,Hygroamblystegium varium subsp. noterophilum (Sull. & Lesq.) Vanderp. & Hedenäs,1,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Amblystegiaceae,4650,Hygroamblystegium,2673542,Hygroamblystegium varium,7742683,,,,,,
2670127,Seligeria brevifolia Lindberg,1890,2670127,Seligeria brevifolia Lindberg,1,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Seligerales,622,Seligeriaceae,4672,Seligeria,2670124,,,2670127,NE,,
2679955,Brachythecium plumosum W.P.Schimper,1853,2679955,Brachythecium plumosum W.P.Schimper,56,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Brachythecium,9479232,2670127,,2679955,NE,,
2688401,Diphasiastrum ×habereri (House) Holub,2688401,Diphasiastrum ×habereri (House) Holub,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Lycopodiopsida,245,Lycopodiales,421,Lycopodiaceae,6725,Diphasiastrum,6385542,Diphasiastrum habereri,2688401,2679955,,,,,
2703700,Bromus squarrosus L.,2703700,Bromus squarrosus L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Bromus,2703642,Bromus squarrosus,2703700,,,,,,
2705796,Piptatherum racemosum (Sm.) Barkworth,6560147,Patis racemosa (Sm.) Romasch., P.M.Peterson & Soreng,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Patis,4151403,Patis racemosa,,,NE,,,
2722163,Carex digitalis var. digitalis,2722163,Carex digitalis var. digitalis,3,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex digitalis,2722156,NE,,,,,
2724925,Carex nigra (L.) Reichard,2724925,Carex nigra (L.) Reichard,127,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex nigra,2724925,,,,,,
2725469,Carex albicans var. emmonsii (Dewey ex Torr.) Rettig,2725469,Carex albicans var. emmonsii (Dewey ex Torr.) Rettig,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex albicans,2725452,,,,,,
2797851,Platanthera grandiflora (Bigelow) Lindl.,2797851,Platanthera grandiflora (Bigelow) Lindl.,143,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Platanthera,2797839,Platanthera grandiflora,2797851,,,,,,
2888758,Valeriana sitchensis subsp. uliginosa (Torr. & A.Gray) F.G.Mey.,2888757,Valeriana uliginosa (Torr. & Gray) Rydb.,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Valeriana,2888741,Valeriana uliginosa,2888757,,,,,,
3014526,Crataegus scabrida var. egglestonii (Sarg.) Kruschke,3014505,Crataegus scabrida Sarg.,5,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Crataegus,3013395,Crataegus scabrida,3014505,,,,,,
3020559,Prunus L.,3020559,Prunus L.,6,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559,,,,,,,,
3033136,Thalictrum venulosum Trel.,3033136,Thalictrum venulosum Trel.,14,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Thalictrum,3033112,Thalictrum venulosum,3033136,,,,,,
3170087,Gentiana andrewsii Griseb.,3170087,Gentiana andrewsii Griseb.,190,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Gentiana,3170037,Gentiana andrewsii,3170087,,,,,,
4272820,Populus tacamahaca var. michauxii (Dode) Farw.,3040184,Populus balsamifera L.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Populus,3040183,Populus balsamifera,3040184,,,,,,
5289423,Typha latifolia L.,5289423,Typha latifolia L.,495,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Typhaceae,4246,Typha,2702102,Typha latifolia,5289423,,,,,,
