"geom","min_year","max_year","year_interval","year_count","id"
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11755
"POINT(-64.573724 46.34102)",2011,2014,3,"2",15779
"POINT(-77.547686 43.947746)",1992,2012,20,"21",13455
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13550
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12033
"POINT(-82.517801 41.970728)",2002,2003,1,"2",15021
"POINT(-71.71751 46.41901)",2018,2020,2,"2",15970
"POINT(-82.517801 41.970728)",2002,2003,1,"2",15007
"POINT(-66.214847 41.627502)",1980,1993,13,"10",10667
"POINT(-63.126667 46.235)",1998,1999,1,"2",14980
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11550
"POINT(-62.11238 46.383134)",2011,2014,3,"2",15754
"POINT(-86 50)",1970,2014,44,"45",12686
"POINT(-63.66575 45.8547)",2004,2010,6,"7",15324
"POINT(-73.43806 38.53306)",1963,2009,46,"47",14782
"POINT(-61.181309 42.866877)",1970,1994,24,"25",10168
"POINT(-53.864595 53.910492)",1973,1986,13,"6",10312
"POINT(-61.56738 44.19795)",1982,1994,12,"6",11840
"POINT(-57.854 44.91813)",1970,2002,32,"33",14306
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12586
"POINT(-63 47)",1971,2016,45,"43",10052
"POINT(-62.067902 49.652037)",1973,1993,20,"18",10618
"POINT(-78.5 45.58333)",1976,1989,13,"14",10119
"POINT(-65.098835 42.729563)",1985,1987,2,"3",11031
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12591
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11489
"POINT(-84.499722 49.25)",1995,2006,11,"12",9976
"POINT(-72 54)",1970,2014,44,"45",12863
"POINT(-56.766309 56.477534)",1977,1991,14,"9",10261
"POINT(-59 44.1)",1976,1990,14,"15",13405
"POINT(-66.291594 46.666605)",1970,2014,44,"45",12721
"POINT(-86 50)",1970,2014,44,"45",12848
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11459
"POINT(-55.225157 50.548819)",1969,2010,41,"15",12967
"POINT(-52.757812 52.054271)",1977,1994,17,"18",14960
"POINT(-74.381869 45.160229)",1984,2014,30,"6",14022
"POINT(-53.864595 53.910492)",1970,1994,24,"24",10214
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11825
"POINT(-63 43)",1965,2006,41,"42",11230
"POINT(-74.018383 39.10066)",1982,2015,33,"34",14509
"POINT(-59.348941 46.441917)",1976,1992,16,"4",10357
"POINT(-65.098835 42.729563)",1970,1994,24,"25",10161
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12490
"POINT(-57.690888 43.437611)",1970,1994,24,"25",10877
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13531
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13573
"POINT(-65.3 43)",1970,1997,27,"28",13281
"POINT(-63 47)",1974,2015,41,"34",10032
"POINT(-68.871657 43.27657)",1982,2014,32,"33",14791
"POINT(-48.319336 48.138699)",1975,1982,7,"8",14906
"POINT(-62.44628 43.89789)",1974,2008,34,"35",14213
"POINT(-50.457342 50.936521)",1995,2009,14,"15",14850
"POINT(-68.871657 43.27657)",1982,2014,32,"33",14707
"POINT(-77.547686 43.947746)",1992,2018,26,"27",13689
"POINT(-62.44628 43.89789)",1974,2008,34,"35",14188
"POINT(-59.601847 46.402344)",1981,2005,24,"25",11227
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11582
"POINT(-67.064717 44.266029)",1971,1994,23,"19",10201
"POINT(-59.348941 46.441917)",1973,1994,21,"16",11014
"POINT(-74.381869 45.160229)",2000,2016,16,"5",14023
"POINT(-63.2 42)",1973,1986,13,"14",13224
"POINT(-64.56477 46.273319)",2007,2010,3,"4",15106
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12809
"POINT(-68.615921 41.275324)",1970,2016,46,"47",14710
"POINT(-53.864595 53.910492)",1970,1994,24,"24",10184
"POINT(-76.794435 44.062208)",1992,2012,20,"21",13562
"POINT(-77.72313 43.99472)",2008,2015,7,"2",13858
"POINT(-63 47)",1971,2016,45,"45",10029
"POINT(-65.50048 43.2532)",1995,2016,21,"19",12044
"POINT(-61.56738 44.19795)",1998,2009,11,"3",12375
"POINT(-79.37806 44.73333)",1980,1987,7,"8",13255
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11872
"POINT(-72.47958 46.88236)",2016,2021,5,"2",16152
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11399
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11688
"POINT(-65.3 43)",1962,1988,26,"27",13366
"POINT(-78.432602 45.029279)",1995,2006,11,"12",11158
"POINT(-77.72313 43.99472)",2008,2015,7,"2",13887
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14662
"POINT(-53.864595 53.910492)",1973,1994,21,"21",10328
"POINT(-62.11238 46.383134)",2011,2014,3,"2",15508
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11929
"POINT(-77.396957 43.50608)",1997,2018,21,"22",13968
"POINT(-65.50048 43.2532)",1996,2016,20,"12",11576
"POINT(-84.267975 45.465968)",1975,1997,22,"2",9995
"POINT(-68.615921 41.275324)",1970,2016,46,"47",14570
"POINT(-77.396957 43.50608)",2011,2018,7,"8",15046
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12524
"POINT(-63.902612 46.237205)",2001,2003,2,"3",10085
"POINT(-52.121122 50.695322)",1973,1993,20,"16",10721
"POINT(-78.523333 45.595278)",1952,1995,43,"43",12948
"POINT(-52.121122 50.695322)",1978,1990,12,"3",11028
"POINT(-63.728047 47.637685)",1970,1993,23,"13",11089
"POINT(-61.56738 44.19795)",1989,1993,4,"2",11409
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11555
"POINT(-84.499722 49.25)",1995,2005,10,"11",9954
"POINT(-74.381869 45.160229)",1994,2018,24,"4",13953
"POINT(-79.87 45.25)",1995,2002,7,"6",13121
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12003
"POINT(-55.3 46)",1959,1993,34,"35",13243
"POINT(-77.22225 44.149251)",2001,2015,14,"14",13593
"POINT(-63.446958 46.46855)",2004,2010,6,"7",15581
"POINT(-55.995809 46.034584)",1977,1994,17,"12",10665
"POINT(-63 47)",1978,1990,12,"13",13141
"POINT(-86 50)",1970,2014,44,"45",12836
"POINT(-59.853639 59.286076)",1978,1991,13,"6",10792
"POINT(-82.41083 42.56111)",2002,2003,1,"2",13112
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12712
"POINT(-52.782383 44.683779)",1970,1981,11,"5",11027
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13983
"POINT(-71.093778 40.671798)",1989,2016,27,"28",14517
"POINT(-65.562778 46.995278)",2011,2014,3,"2",15740
"POINT(-64.710486 46.475972)",2011,2014,3,"2",15196
"POINT(-77.59299 44.01301)",2001,2015,14,"3",13834
"POINT(-65.098835 42.729563)",1974,1994,20,"11",11087
"POINT(-56.383301 46.711721)",1984,1995,11,"12",14941
"POINT(-50.521046 49.772834)",1975,2006,31,"32",14702
"POINT(-71.16693 42.70009)",1983,2018,35,"36",15829
"POINT(-58.452138 49.69674)",1983,1994,11,"9",10799
"POINT(-61.017433 46.6243)",2008,2010,2,"2",15534
"POINT(-63.421546 46.34346)",2009,2011,2,"3",12932
"POINT(-62.067902 49.652037)",1972,1994,22,"22",10253
"POINT(-53.864595 53.910492)",1978,1994,16,"6",10376
"POINT(-72.82857 45.04889)",2016,2021,5,"3",16023
"POINT(-63.2 42)",1973,1986,13,"14",13266
"POINT(-77.80861 43.698439)",1997,2012,15,"15",13541
"POINT(-59.609137 49.495564)",1987,2010,23,"24",11272
"POINT(-50 43.083333)",2002,2011,9,"10",13439
"POINT(-56.383301 46.711721)",1984,1993,9,"5",14964
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11429
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11950
"POINT(-64.710486 46.475972)",2004,2010,6,"7",15343
"POINT(-66.214847 41.627502)",1984,1993,9,"7",11116
"POINT(-76.794435 44.062208)",1992,2018,26,"27",13682
"POINT(-69.041914 40.95268)",1969,2008,39,"40",14532
"POINT(-64.951922 46.75123)",2011,2014,3,"2",15159
"POINT(-72.82857 45.04889)",2016,2021,5,"3",15892
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11680
"POINT(-59 44.1)",1976,1990,14,"15",13300
"POINT(-59 49.25)",1965,2017,52,"53",14724
"POINT(-82.517801 41.970728)",2002,2003,1,"2",15025
"POINT(-66.75 46.5)",1970,2014,44,"45",12831
"POINT(-79.85068 43.28331)",2006,2015,9,"6",13855
"POINT(-64.710486 46.475972)",2011,2014,3,"2",15156
"POINT(-59 50)",1985,2003,18,"19",11225
"POINT(-77.072526 44.096244)",1992,2018,26,"27",13614
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12030
"POINT(-84.52551 50.219196)",2016,2017,1,"2",14993
"POINT(-64.8083 47.67109)",2011,2014,3,"2",15276
"POINT(-68.615921 41.275324)",1963,2016,53,"54",14456
"POINT(-74.381869 45.160229)",2002,2016,14,"3",13970
"POINT(-61.56738 44.19795)",1970,1978,8,"3",12402
"POINT(-68.871657 43.27657)",1985,2016,31,"32",14603
"POINT(-71.71751 46.41901)",2018,2020,2,"3",15914
"POINT(-63.728047 47.637685)",1984,1990,6,"3",10235
"POINT(-55.995809 46.034584)",1975,1994,19,"15",10393
"POINT(-70.42472 47.26306)",1994,2000,6,"7",15827
"POINT(-61.56738 44.19795)",1983,1993,10,"8",11519
"POINT(-58.452138 49.69674)",1970,1994,24,"24",10537
"POINT(-59.348941 46.441917)",1970,1994,24,"25",10908
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11934
"POINT(-74.018383 39.10066)",1968,2011,43,"44",14762
"POINT(-49.956886 45.114711)",1970,1994,24,"21",10764
"POINT(-61.56738 44.19795)",1995,2016,21,"21",12070
"POINT(-64.710486 46.475972)",2005,2008,3,"2",15708
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11853
"POINT(-59.12841 47.47266)",1974,2010,36,"37",14636
"POINT(-72 54)",1970,2014,44,"45",12762
"POINT(-68.871657 43.27657)",1982,2014,32,"33",14427
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12600
"POINT(-61.56738 44.19795)",1982,1994,12,"6",11426
"POINT(-63 47)",1974,2016,42,"39",10048
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12422
"POINT(-61.56738 44.19795)",1970,1981,11,"10",12435
"POINT(-69.555988 48.077602)",1994,1997,3,"4",14819
"POINT(-52.121122 50.695322)",1970,1994,24,"24",10151
"POINT(-61.56738 44.19795)",1972,1981,9,"6",12606
"POINT(-64.861867 46.665292)",2011,2014,3,"2",15467
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12046
"POINT(-72.82857 45.04889)",2019,2021,2,"2",15975
"POINT(-51.3 44.3)",1968,1986,18,"19",13382
"POINT(-65.50048 43.2532)",1983,1994,11,"4",11646
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12140
"POINT(-50.370609 48.414273)",1977,2000,23,"24",14168
"POINT(-56.383301 46.711721)",1996,2010,14,"14",14866
"POINT(-81.74926 45.1588)",2002,2006,4,"5",13105
"POINT(-64.965766 47.341712)",2004,2010,6,"5",15628
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11792
"POINT(-65.50048 43.2532)",1970,1981,11,"6",11517
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11534
"POINT(-71.71751 46.41901)",2016,2021,5,"5",16176
"POINT(-62.067902 49.652037)",1978,1993,15,"12",10716
"POINT(-55.995809 46.034584)",1980,1994,14,"6",10983
"POINT(-63.728047 47.637685)",1970,1993,23,"24",10588
"POINT(-72.88129 46.69751)",2016,2021,5,"6",15897
"POINT(-78.291582 43.944964)",1974,1985,11,"9",13512
"POINT(-63.394728 46.363106)",2001,2002,1,"2",15854
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11586
"POINT(-65.50048 43.2532)",1995,2016,21,"17",12171
"POINT(-62.74132 45.67583)",2004,2010,6,"7",15214
"POINT(-62.067902 49.652037)",1983,1994,11,"12",10880
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12332
"POINT(-53.864595 53.910492)",1973,1993,20,"5",10430
"POINT(-79.85068 43.28331)",2006,2015,9,"6",13802
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12149
"POINT(-58.635512 47.364248)",1984,1988,4,"5",11112
"POINT(-64.951922 46.75123)",2011,2014,3,"2",15439
"POINT(-55.995809 46.034584)",1987,1994,7,"6",10500
"POINT(-61.56738 44.19795)",1971,1974,3,"2",12299
"POINT(-61.56738 44.19795)",1984,1993,9,"4",12413
"POINT(-72.47958 46.88236)",2016,2021,5,"2",16126
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11608
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14495
"POINT(-59.853639 59.286076)",1979,1988,9,"4",10974
"POINT(-61.56738 44.19795)",1970,1981,11,"8",11851
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11930
"POINT(-52.782383 44.683779)",1979,1994,15,"7",11035
"POINT(-64.657552 47.746584)",2011,2014,3,"2",15664
"POINT(-63.446958 46.46855)",2004,2010,6,"7",15509
"POINT(-61.56738 44.19795)",1986,1988,2,"2",12550
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11524
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13515
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13545
"POINT(-85.58 49.24)",1981,1984,3,"4",15818
"POINT(-64.8083 47.67109)",2011,2014,3,"2",15669
"POINT(-52.782383 44.683779)",1970,1994,24,"20",10874
"POINT(-59 44.1)",1976,1990,14,"15",13342
"POINT(-79.087009 46.416229)",2002,2004,2,"3",10109
"POINT(-79.85068 43.28331)",2006,2015,9,"3",13869
"POINT(-63.188167 45.760967)",2011,2014,3,"2",15349
"POINT(-59.348941 46.441917)",1970,1994,24,"15",10280
"POINT(-58.74 49.68361)",1987,2011,24,"25",11204
"POINT(-61.87121 45.68314)",2004,2010,6,"7",15699
"POINT(-76.06 44.055)",1978,1990,12,"3",13041
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13518
"POINT(-63.126667 46.235)",1998,1999,1,"2",14976
"POINT(-75.363333 35.224444)",1992,1993,1,"2",12726
"POINT(-72 40)",1973,2016,43,"44",14781
"POINT(-62.067902 49.652037)",1973,1994,21,"8",10546
"POINT(-47.89333 50.44083)",1983,2018,35,"36",14315
"POINT(-57.690888 43.437611)",1982,1994,12,"12",10320
"POINT(-63.126667 46.235)",1998,1999,1,"2",14982
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11410
"POINT(-77 57.83333)",1964,1979,15,"16",10117
"POINT(-66.214847 41.627502)",1980,1993,13,"10",10657
"POINT(-59.348941 46.441917)",1970,1994,24,"12",10673
"POINT(-64.861867 46.665292)",2006,2010,4,"5",15109
"POINT(-64.8083 47.67109)",2011,2014,3,"2",15290
"POINT(-50 43.083333)",2002,2011,9,"10",13432
"POINT(-68.615921 41.275324)",1963,2005,42,"43",14249
"POINT(-65.50048 43.2532)",1982,1994,12,"13",12423
"POINT(-61.56738 44.19795)",1995,2016,21,"20",12308
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13707
"POINT(-61.56738 44.19795)",2010,2014,4,"2",12430
"POINT(-71.71751 46.41901)",2016,2021,5,"6",16025
"POINT(-68.615921 41.275324)",1963,2005,42,"43",14224
"POINT(-69.041914 40.95268)",1984,2016,32,"33",14475
"POINT(-52.757812 52.054271)",1977,1994,17,"18",14862
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11666
"POINT(-49.922537 47.393967)",1965,2012,47,"48",13426
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11592
"POINT(-71.71751 46.41901)",2016,2021,5,"2",15915
"POINT(-61.181309 42.866877)",1982,1987,5,"4",10949
"POINT(-48.33984 44.59046)",1977,2000,23,"24",14287
"POINT(-57.690888 43.437611)",1970,1994,24,"21",11060
"POINT(-62.28626 46.36766)",2011,2014,3,"2",15353
"POINT(-65.733333 43.466667)",1983,2017,34,"5",14109
"POINT(-52.757812 52.054271)",1995,2009,14,"15",14907
"POINT(-79.96722 45.04694)",1975,1976,1,"2",13107
"POINT(-77.547686 43.947746)",1992,2018,26,"27",13741
"POINT(-72.88129 46.69751)",2016,2021,5,"6",16130
"POINT(-52.782383 44.683779)",1973,1994,21,"16",10271
"POINT(-70.87637 46.85767)",2018,2020,2,"2",15984
"POINT(-63.888896 46.512101)",2009,2010,1,"2",15644
"POINT(-76.06 44.055)",1977,2015,38,"39",13049
"POINT(-64.8083 47.67109)",2009,2010,1,"2",15565
"POINT(-69.041914 40.95268)",1967,2014,47,"48",14785
"POINT(-57.690888 43.437611)",1973,1991,18,"4",10356
"POINT(-65.50048 43.2532)",1970,1981,11,"6",11784
"POINT(-77.59299 44.01301)",2001,2015,14,"3",13787
"POINT(-62.067902 49.652037)",1972,1994,22,"19",10807
"POINT(-65.50048 43.2532)",1984,1994,10,"10",11544
"POINT(-52 50)",1962,1992,30,"31",13378
"POINT(-64.573724 46.34102)",2007,2010,3,"4",15571
"POINT(-76.953595 45.785988)",1999,2000,1,"2",12994
"POINT(-65.50048 43.2532)",1970,1975,5,"4",11936
"POINT(-51 49.15)",1980,1996,16,"17",13136
"POINT(-61.181309 42.866877)",1970,1994,24,"23",10194
"POINT(-55.995809 46.034584)",1970,1994,24,"24",10749
"POINT(-68.615921 41.275324)",1970,2016,46,"47",14682
"POINT(-53.183333 49.75)",2000,2003,3,"3",11181
"POINT(-66.933194 45.009941)",1970,1978,8,"9",12966
"POINT(-65.3 43)",1970,1997,27,"28",13176
"POINT(-64.126831 46.773778)",2011,2014,3,"2",15741
"POINT(-77.547686 43.947746)",1992,2012,20,"21",13482
"POINT(-65.63232 43.2452)",1982,2006,24,"25",14316
"POINT(-81.610784 45.18731)",2004,2015,11,"12",12923
"POINT(-77.072526 44.096244)",1992,2018,26,"27",13921
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12297
"POINT(-76.06 44.055)",1981,1991,10,"6",13057
"POINT(-64.573724 46.34102)",2011,2014,3,"2",15146
"POINT(-65.098835 42.729563)",1970,1994,24,"25",10827
"POINT(-77.072526 44.096244)",1992,2018,26,"27",13728
"POINT(-61.87121 45.68314)",2004,2010,6,"7",15233
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12138
"POINT(-78.523333 45.595278)",1952,1995,43,"43",11278
"POINT(-65.63232 43.2452)",1970,2002,32,"33",14385
"POINT(-65.57426 46.98624)",2008,2010,2,"3",15335
"POINT(-63.739472 45.85055)",2005,2008,3,"2",15546
"POINT(-65.098835 42.729563)",1970,1994,24,"25",10190
"POINT(-65.50048 43.2532)",1970,1975,5,"4",12203
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11834
"POINT(-68.615921 41.275324)",1963,2009,46,"47",14709
"POINT(-66.214847 41.627502)",1986,1991,5,"6",10413
"POINT(-76.794435 44.062208)",1992,2018,26,"27",13677
"POINT(-52.121122 50.695322)",1970,1994,24,"21",10915
"POINT(-62.28626 46.36766)",2011,2014,3,"2",15610
"POINT(-61.455567 46.07815)",2011,2014,3,"2",15713
"POINT(-86 50)",1970,2014,44,"45",12856
"POINT(-67.064717 44.266029)",1973,1994,21,"7",10802
"POINT(-65.57426 46.98624)",2008,2010,2,"3",15595
"POINT(-74.931907 47.16858)",1972,2012,40,"32",11302
"POINT(-79.85068 43.28331)",2006,2014,8,"6",13851
"POINT(-65.50048 43.2532)",2000,2015,15,"14",12382
"POINT(-63.739472 45.85055)",2005,2009,4,"5",15635
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11675
"POINT(-64.873712 47.473463)",2011,2014,3,"2",15658
"POINT(-68.615921 41.275324)",1963,2005,42,"43",14348
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13534
"POINT(-72.47958 46.88236)",2016,2021,5,"2",15983
"POINT(-56.088564 46.878456)",1978,2001,23,"2",14814
"POINT(-81.87611 45.625)",1950,1983,33,"34",13191
"POINT(-66.214847 41.627502)",1984,1993,9,"9",11081
"POINT(-65.50048 43.2532)",2000,2015,15,"14",12115
"POINT(-65.50048 43.2532)",1985,1993,8,"2",12187
"POINT(-64.554866 46.218937)",2004,2010,6,"7",15765
"POINT(-63 47)",1972,2016,44,"43",10015
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13602
"POINT(-61.56738 44.19795)",1983,1994,11,"11",12117
"POINT(-53.864595 53.910492)",1970,1994,24,"24",10243
"POINT(-63.06152 46.75491)",1970,2011,41,"42",14382
"POINT(-77.547686 43.947746)",1992,2018,26,"27",13685
"POINT(-61.017433 46.6243)",2008,2010,2,"3",15225
"POINT(-64.351142 48.893948)",1973,2008,35,"6",14110
"POINT(-56.33304 48.60645)",1980,2016,36,"37",12742
"POINT(-61.181309 42.866877)",1970,1994,24,"25",10166
"POINT(-73.93333 40.15)",1995,1999,4,"5",15863
"POINT(-51.946243 46.968577)",1972,2012,40,"41",13079
"POINT(-50.28156 53.257559)",1977,1994,17,"17",14836
"POINT(-58.452138 49.69674)",1984,1988,4,"5",11111
"POINT(-76.1975 43.02139)",1991,1994,3,"4",11175
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12605
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12636
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12889
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12703
"POINT(-79.146454 46.634905)",2002,2004,2,"3",10111
"POINT(-61.56738 44.19795)",1988,1994,6,"3",11867
"POINT(-67.064717 44.266029)",1982,1994,12,"4",10431
"POINT(-74.018383 39.10066)",1982,2015,33,"34",14677
"POINT(-68.91861 43.33056)",1967,1994,27,"28",12939
"POINT(-65.63232 43.2452)",1982,2006,24,"25",14166
"POINT(-57.690888 43.437611)",1982,1990,8,"4",10886
"POINT(-86 50)",1970,2014,44,"45",12675
"POINT(-81.10944 44.42389)",1992,1994,2,"3",13002
"POINT(-59 49.25)",1965,2017,52,"53",14528
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11371
"POINT(-63.213505 46.253599)",2009,2011,2,"3",12931
"POINT(-59.853639 59.286076)",1978,1988,10,"5",10398
"POINT(-56.766309 56.477534)",1978,1988,10,"6",10580
"POINT(-70.87637 46.85767)",2016,2021,5,"6",15952
"POINT(-65.098835 42.729563)",1970,1994,24,"24",10658
"POINT(-63.2 42)",1973,1986,13,"14",13244
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12240
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12515
"POINT(-74.018383 39.10066)",1982,2015,33,"34",14649
"POINT(-61.455567 46.07815)",2011,2014,3,"2",15160
"POINT(-72.88129 46.69751)",2016,2019,3,"2",16229
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12446
"POINT(-59.118548 49.64164)",1983,1986,3,"4",13028
"POINT(-60.310565 49.696327)",1990,2012,22,"23",11284
"POINT(-77.22225 44.149251)",2001,2015,14,"14",13850
"POINT(-62.74132 45.67583)",2011,2014,3,"2",15808
"POINT(-61.181309 42.866877)",1970,1994,24,"25",10771
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11815
"POINT(-52.782383 44.683779)",1991,1994,3,"3",10369
"POINT(-50 43.083333)",2002,2011,9,"10",13436
"POINT(-84.499722 49.25)",1995,2006,11,"12",9967
"POINT(-74.381869 45.160229)",1998,2010,12,"2",13997
"POINT(-63.188167 45.760967)",2011,2014,3,"2",15186
"POINT(-64.657552 47.746584)",2011,2014,3,"2",15440
"POINT(-71.71751 46.41901)",2016,2021,5,"6",16168
"POINT(-74.018383 39.10066)",1971,2016,45,"46",14424
"POINT(-52.121122 50.695322)",1970,1994,24,"23",10684
"POINT(-61.181309 42.866877)",1971,1993,22,"20",10934
"POINT(-58.452138 49.69674)",1970,1993,23,"23",10590
"POINT(-63 47)",1985,2016,31,"26",10042
"POINT(-50.457342 50.936521)",1993,1994,1,"2",14843
"POINT(-65.3 43)",1962,1988,26,"27",13135
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11529
"POINT(-62.067902 49.652037)",1972,1993,21,"21",10747
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12228
"POINT(-65.562778 46.995278)",2004,2009,5,"6",15060
"POINT(-59 49.25)",1965,2017,52,"53",14499
"POINT(-72.88129 46.69751)",2016,2021,5,"5",16209
"POINT(-59.931111 43.934444)",1961,2010,49,"50",11266
"POINT(-74.018383 39.10066)",1975,2005,30,"31",14120
"POINT(-64.965766 47.341712)",2004,2010,6,"7",15511
"POINT(-52.782383 44.683779)",1982,1991,9,"3",10428
"POINT(-70.87637 46.85767)",2020,2021,1,"2",15921
"POINT(-61.56738 44.19795)",2011,2015,4,"2",11776
