"id","source_name","source_id","source_record_id","scientific_name","authorship","rank","valid","valid_srid","classification_srids","created_at","modified_at","modified_by"
201443,"Catalogue of Life","1","7NJLH","Lysianassidae",NULL,"family",True,"7NJLH","{5T6MX,N,RT,MC,MP,7ZJJQ,7ZJK6,7ZJKP,7NGQH,7NJLH}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
252065,"ITIS","3","15879","Orthotrichaceae",NULL,"family",True,"15879","{202422,954898,846494,954900,14189,15754,15797,15878,15879}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
152604,"Catalogue of Life","1","DR9","Osmeridae",NULL,"family",True,"DR9","{5T6MX,N,CH2,CT,3QF,DR9}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
259492,"ITIS","3","177849","Tytonidae",NULL,"family",True,"177849","{202423,914154,914156,158852,331030,914179,914181,174371,177848,177849}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
190976,"GBIF Backbone Taxonomy","11","3475","Nuculanidae",NULL,"family",True,"3475","{1,52,137,9405932,3475}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
266417,"GBIF Backbone Taxonomy","11","7717","Solanaceae",NULL,"family",True,"7717","{6,7707728,220,1176,7717}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
235197,"ITIS","3","500057","Dryopteridaceae",NULL,"family",True,"500057","{202422,954898,846494,954900,846496,954903,846528,846532,500029,500057}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
290740,"ITIS","3","27172","Myrtaceae",NULL,"family",True,"27172","{202422,954898,846494,954900,846496,846504,18063,846548,27072,27172}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
190484,"GBIF Backbone Taxonomy","11","3579","Aphroditidae",NULL,"family",True,"3579","{1,42,256,1079,3579}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
153169,"GBIF Backbone Taxonomy","11","9608","Emberizidae",NULL,"family",True,"9608","{1,44,212,729,9608}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
194691,"Catalogue of Life","1","627HK","Podonidae",NULL,"family",True,"627HK","{5T6MX,N,RT,8H,359,627HK}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187846,"ITIS","3","67095","Chaetopteridae",NULL,"family",True,"67095","{202423,914154,914155,914159,64357,64358,914195,555669,67095}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
256897,"VASCAN","147","171","Montiaceae",NULL,"family",True,"171","{73,8,15,14,171}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260679,"Catalogue of Life","1","DSG","Oxalidaceae",NULL,"family",True,"DSG","{5T6MX,P,TP,MG,3QP,DSG}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176627,"Catalogue of Life","1","7NL5W","Stenothoidae",NULL,"family",True,"7NL5W","{5T6MX,N,RT,MC,MP,7ZJJQ,7ZJJW,7ZJK9,7NGGB,7NL5W}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166964,"VASCAN","147","84","Apocynaceae",NULL,"family",True,"84","{73,8,4,30,84}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
174240,"GBIF Backbone Taxonomy","11","6985","Helophoridae",NULL,"family",True,"6985","{1,54,216,1470,6985}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22051,"Catalogue of Life","1","FWG","Salicaceae",NULL,"family",True,"FWG","{5T6MX,P,TP,MG,MLP,FWG}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
236988,"Catalogue of Life","1","62682","Pertusariaceae",NULL,"family",True,"62682","{5T6MX,F,SM,DM,3SK,62682}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
206582,"Catalogue of Life","1","H3W","Tetraodontidae",NULL,"family",True,"H3W","{5T6MX,N,CH2,CT,47D,H3W}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
283125,"GBIF Backbone Taxonomy","11","4183","Pleurotaceae",NULL,"family",True,"4183","{5,34,186,1499,4183}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
262640,"ITIS","3","18327","Aristolochiaceae",NULL,"family",True,"18327","{202422,954898,846494,954900,846496,846504,18063,846543,18217,18327}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
244539,"Catalogue of Life","1","H8G","Thuidiaceae",NULL,"family",True,"H8G","{5T6MX,P,BRY,8K,3DD,H8G}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
285413,"Catalogue of Life","1","6MF","Araneidae",NULL,"family",True,"6MF","{5T6MX,N,RT,RC,RN,6MF}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
284232,"ITIS","3","102278","Gryllacrididae",NULL,"family",True,"102278","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914215,102160,102231,657453,657455,102278}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
290954,"GBIF Backbone Taxonomy","11","3530","Lasiocampidae",NULL,"family",True,"3530","{1,54,216,797,3530}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
173696,"Catalogue of Life","1","9H4","Dryopidae",NULL,"family",True,"9H4","{5T6MX,N,RT,H6,C2L,4VS,9H4}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
181897,"GBIF Backbone Taxonomy","11","4523","Nephropidae",NULL,"family",True,"4523","{1,54,229,637,4523}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
173742,"ITIS","3","111963","Dytiscidae",NULL,"family",True,"111963","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,109216,109226,111963}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
189907,"ITIS","3","92144","Anthuridae",NULL,"family",True,"92144","{202423,914154,914155,914158,82696,83677,89787,89801,573755,92120,92143,92144}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
156489,"Catalogue of Life","1","FL3","Regulidae",NULL,"family",True,"FL3","{5T6MX,N,CH2,V2,3RL,FL3}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
287737,"Catalogue of Life","1","7NL9M","Tethydidae",NULL,"family",True,"7NL9M","{5T6MX,N,M2L,7NF3Y,7NVXJ,7NF59,7VBDQ,7NVY3,7NFD5,7NVZF,7NFN9,7NL9M}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
155540,"Catalogue of Life","1","66F","Alcedinidae",NULL,"family",True,"66F","{5T6MX,N,CH2,V2,ZL,66F}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
191641,"Catalogue of Life","1","7NJ6S","Lampropidae",NULL,"family",True,"7NJ6S","{5T6MX,N,RT,MC,32M,7NJ6S}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
264276,"Catalogue of Life","1","BR9","Lamiaceae",NULL,"family",True,"BR9","{5T6MX,P,TP,MG,3F4,BR9}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207195,"Catalogue of Life","1","9TM","Equisetaceae",NULL,"family",True,"9TM","{5T6MX,P,TP,GV,374,9TM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
177847,"ITIS","3","180274","Cricetidae",NULL,"family",True,"180274","{202423,914154,914156,158852,331030,914179,914181,179913,179916,179925,180130,180273,970141,180274}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
194554,"ITIS","3","85855","Temoridae",NULL,"family",True,"85855","{202423,914154,914155,914158,82696,83677,621145,85257,610005,610007,85258,85855}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182322,"Catalogue of Life","1","7NL6Z","Strongylocentrotidae",NULL,"family",True,"7NL6Z","{5T6MX,N,CHN,7NF2T,622CV,7NF58,844GF,7NF28,7NG23,7ZFKM,7NGSK,7NL6Z}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
285142,"Catalogue of Life","1","62332","Acanthaceae",NULL,"family",True,"62332","{5T6MX,P,TP,MG,3F4,62332}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
191879,"GBIF Backbone Taxonomy","11","4465","Synopiidae",NULL,"family",True,"4465","{1,54,229,1231,4465}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182993,"GBIF Backbone Taxonomy","11","11361432","Carcinidae",NULL,"family",True,"11361432","{1,54,229,637,11361432}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
291971,"GBIF Backbone Taxonomy","11","6655","Bignoniaceae",NULL,"family",True,"6655","{6,7707728,220,408,6655}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
282847,"Catalogue of Life","1","GVS","Syrphidae",NULL,"family",True,"GVS","{5T6MX,N,RT,H6,D2P,GVS}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260706,"GBIF Backbone Taxonomy","11","6697","Oxalidaceae",NULL,"family",True,"6697","{6,7707728,220,7224021,6697}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
154448,"ITIS","3","553446","Passeridae",NULL,"family",True,"553446","{202423,914154,914156,158852,331030,914179,914181,174371,178265,553446}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22325,"GBIF Backbone Taxonomy","11","6652","Oleaceae",NULL,"family",True,"6652","{6,7707728,220,408,6652}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
198030,"GBIF Backbone Taxonomy","11","11331788","Pandeidae",NULL,"family",True,"11331788","{1,43,205,838,11331788}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
238176,"GBIF Backbone Taxonomy","11","6125","Aneuraceae",NULL,"family",True,"6125","{6,9,126,380,6125}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176819,"GBIF Backbone Taxonomy","11","8654","Palaemonidae",NULL,"family",True,"8654","{1,54,229,637,8654}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
276525,"VASCAN","147","188","Phytolaccaceae",NULL,"family",True,"188","{73,8,15,14,188}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183551,"GBIF Backbone Taxonomy","11","6876","Nuculidae",NULL,"family",True,"6876","{1,52,137,8023994,6876}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
282589,"Catalogue of Life","1","8YR","Dalceridae",NULL,"family",True,"8YR","{5T6MX,N,RT,H6,LP,622PY,8YR}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
247968,"GBIF Backbone Taxonomy","11","8756","Fontinalaceae",NULL,"family",True,"8756","{6,35,327,619,8756}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
188765,"GBIF Backbone Taxonomy","11","5680","Amphiuridae",NULL,"family",True,"5680","{1,50,350,9661062,5680}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
166487,"Catalogue of Life","1","7PP","Caprifoliaceae",NULL,"family",True,"7PP","{5T6MX,P,TP,MG,35C,7PP}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176280,"ITIS","3","126640","Simuliidae",NULL,"family",True,"126640","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,118831,118832,125808,126640}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
295844,"GBIF Backbone Taxonomy","11","8221","Stenopelmatidae",NULL,"family",True,"8221","{1,54,216,1458,8221}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
271836,"ITIS","3","24097","Crassulaceae",NULL,"family",True,"24097","{202422,954898,846494,954900,846496,846504,18063,846550,846633,24097}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
207857,"GBIF Backbone Taxonomy","11","8577","Coenagrionidae",NULL,"family",True,"8577","{1,54,216,789,8577}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
184862,"Catalogue of Life","1","7NKF3","Pharidae",NULL,"family",True,"7NKF3","{5T6MX,N,M2L,7NF3C,7NVXG,7NVXR,7VBDP,7NVY2,7NFWB,7NFRH,7NKF3}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
153083,"GBIF Backbone Taxonomy","11","5263","Parulidae",NULL,"family",True,"5263","{1,44,212,729,5263}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
22361,"GBIF Backbone Taxonomy","11","4689","Fagaceae",NULL,"family",True,"4689","{6,7707728,220,1354,4689}","2021-11-22 16:46:51.554553-05","2021-11-22 16:46:51.554553-05","vbeaure"
185143,"ITIS","3","94633","Phoxocephalidae",NULL,"family",True,"94633","{202423,914154,914155,914158,82696,83677,89787,89801,573755,93294,93295,94633}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
276753,"GBIF Backbone Taxonomy","11","8864","Saturniidae",NULL,"family",True,"8864","{1,54,216,797,8864}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
232057,"GBIF Backbone Taxonomy","11","5399","Droseraceae",NULL,"family",True,"5399","{6,7707728,220,422,5399}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
230601,"GBIF Backbone Taxonomy","11","4218","Neoscopelidae",NULL,"family",True,"4218","{1,44,204,1306,4218}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
187169,"GBIF Backbone Taxonomy","11","6858","Cardiidae",NULL,"family",True,"6858","{1,52,137,9529005,6858}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
283809,"GBIF Backbone Taxonomy","11","5644","Salticidae",NULL,"family",True,"5644","{1,54,367,1496,5644}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
159806,"GBIF Backbone Taxonomy","11","5257","Motacillidae",NULL,"family",True,"5257","{1,44,212,729,5257}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183840,"GBIF Backbone Taxonomy","11","8006","Oedicerotidae",NULL,"family",True,"8006","{1,54,229,1231,8006}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
263070,"VASCAN","147","93","Berberidaceae",NULL,"family",True,"93","{73,8,60,59,93}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
232206,"GBIF Backbone Taxonomy","11","7683","Asparagaceae",NULL,"family",True,"7683","{6,7707728,196,1169,7683}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
233022,"ITIS","3","14008","Parmeliaceae",NULL,"family",True,"14008","{555705,936287,610624,610625,610630,936329,14000,14008}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176683,"GBIF Backbone Taxonomy","11","9692","Gnathiidae",NULL,"family",True,"9692","{1,54,229,643,9692}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
199610,"ITIS","3","566884","Aporrhaididae",NULL,"family",True,"566884","{202423,914154,914155,914159,69458,69459,566851,566884}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183168,"Catalogue of Life","1","84KLZ","Paraonidae",NULL,"family",True,"84KLZ","{5T6MX,N,NN,GS,84JPG,84JPF,84KLZ}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
273027,"GBIF Backbone Taxonomy","11","9368","Vespertilionidae",NULL,"family",True,"9368","{1,44,359,734,9368}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176744,"Catalogue of Life","1","7NFSC","Acanthonotozomatidae",NULL,"family",True,"7NFSC","{5T6MX,N,RT,MC,MP,7ZJJQ,7ZJJW,7ZJK9,7NGPB,7NFSC}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
182452,"GBIF Backbone Taxonomy","11","5688","Actiniidae",NULL,"family",True,"5688","{1,43,206,705,5688}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
175126,"ITIS","3","102643","Capniidae",NULL,"family",True,"102643","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914215,102467,609847,102643}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
307543,"ITIS","3","114387","Meloidae",NULL,"family",True,"114387","{202423,914154,914155,914158,82696,563886,99208,100500,563890,914213,109216,112747,678305,114413,114387}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
204145,"GBIF Backbone Taxonomy","11","3976","Hydractiniidae",NULL,"family",True,"3976","{1,43,205,838,3976}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
196483,"Catalogue of Life","1","84K76","Eukrohniidae",NULL,"family",True,"84K76","{5T6MX,N,36,62276,84JQY,84K76}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
256890,"ITIS","3","847583","Montiaceae",NULL,"family",True,"847583","{202422,954898,846494,954900,846496,846504,18063,846539,19520,847583}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
254093,"GBIF Backbone Taxonomy","11","8357","Tephromelataceae",NULL,"family",True,"8357","{5,95,180,1048,8357}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
193469,"GBIF Backbone Taxonomy","11","5313","Balaenopteridae",NULL,"family",True,"5313","{1,44,359,733,5313}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260838,"GBIF Backbone Taxonomy","11","6623","Dennstaedtiaceae",NULL,"family",True,"6623","{6,7707728,7228684,392,6623}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
151495,"ITIS","3","162146","Umbridae",NULL,"family",True,"162146","{202423,914154,914156,158852,331030,914179,161061,161105,161928,553131,162146}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
276940,"Catalogue of Life","1","7SM","Casuarinaceae",NULL,"family",True,"7SM","{5T6MX,P,TP,MG,384,7SM}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
286560,"VASCAN","147","157","Linaceae",NULL,"family",True,"157","{73,8,11,42,157}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
260982,"GBIF Backbone Taxonomy","11","8800","Araliaceae",NULL,"family",True,"8800","{6,7707728,220,1351,8800}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
294734,"Catalogue of Life","1","8ZQ","Dasypodidae",NULL,"family",True,"8ZQ","{5T6MX,N,CH2,6224G,6226C,LG,YC,8ZQ}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
231302,"ITIS","3","21324","Plumbaginaceae",NULL,"family",True,"21324","{202422,954898,846494,954900,846496,846504,18063,846539,19520,21324}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
153043,"ITIS","3","178148","Picidae",NULL,"family",True,"178148","{202423,914154,914156,158852,331030,914179,914181,174371,178140,178148}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
268513,"VASCAN","147","140","Hamamelidaceae",NULL,"family",True,"140","{73,8,67,66,140}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
183021,"GBIF Backbone Taxonomy","11","11120927","Colidae",NULL,"family",True,"11120927","{1,52,225,982,11120927}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
176551,"GBIF Backbone Taxonomy","11","7994","Ischyroceridae",NULL,"family",True,"7994","{1,54,229,1231,7994}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
197918,"GBIF Backbone Taxonomy","11","3961","Cyaneidae",NULL,"family",True,"3961","{1,43,352,711,3961}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
199925,"ITIS","3","160529","Triakidae",NULL,"family",True,"160529","{202423,914154,914156,158852,331030,914179,914180,159785,159786,563987,551500,160529}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
286553,"ITIS","3","29200","Linaceae",NULL,"family",True,"29200","{202422,954898,846494,954900,846496,846504,18063,846548,822428,29200}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
155724,"GBIF Backbone Taxonomy","11","5248","Hirundinidae",NULL,"family",True,"5248","{1,44,212,729,5248}","2021-11-23 11:27:50.388395-05","2021-11-23 11:27:50.388395-05","postgres"
