Species Name,Scientific Name Authorship,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
"Sphagnum russowii Warnstorf, 1886","Warnstorf, 1886",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum russowii,
"Sphagnum girgensohnii Russow, 1865","Russow, 1865",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum girgensohnii,
"Sphagnum capillifolium Hedwig, 1782","Hedwig, 1782",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum capillifolium,
"Sphagnum magellanicum Bridel, 1798","Bridel, 1798",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum magellanicum,
"Sphagnum fuscum KlinggrÃ¤ff, 1872","KlinggrÃ¤ff, 1872",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum fuscum,
"Sphagnum rubellum Wilson, 1855","Wilson, 1855",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum rubellum,
"Sphagnum angustifolium C. E. O. Jensen, 1896","C. E. O. Jensen, 1896",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum angustifolium,
"Sphagnum fallax KlinggrÃ¤ff, 1881","KlinggrÃ¤ff, 1881",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum fallax,
"Aulacomnium palustre Schwaegrichen, 1827","Schwaegrichen, 1827",Plantae,Bryophyta,Bryopsida,Bryales,Aulacomniaceae,Aulacomnium,Aulacomnium palustre,
Sphagnum warnstorfii Russ.,Russ.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum warnstorfii,
"Sphagnum squarrosum Crome in Hoppe, 1803","Crome in Hoppe, 1803",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum squarrosum,
"Sphagnum majus C. E. O. Jensen, 1890","C. E. O. Jensen, 1890",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum majus,
Sphagnum lindbergii Lindb.,Lindb.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum lindbergii,
"Sphagnum papillosum Lindberg, 1872","Lindberg, 1872",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum papillosum,
Sphagnum teres,,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum teres,
Sphagnum nemoreum Scop.,Scop.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum nemoreum,
"Sphagnum centrale C. E. O. Jensen, 1896","C. E. O. Jensen, 1896",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum centrale,
"Sphagnum compactum Lamarck & A. P. de Candolle, 1805","Lamarck & A. P. de Candolle, 1805",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum compactum,
"Sphagnum pulchrum Warnstorf, 1900","Warnstorf, 1900",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum pulchrum,
"Sphagnum fimbriatum Wilson in J. D. Hooker, 1847","Wilson in J. D. Hooker, 1847",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum fimbriatum,
Sphagnum subsecundum Nees,Nees,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum subsecundum,
Sphagnum riparium,,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum riparium,
Sphagnum cuspidatum Ehrhart,Ehrhart,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum cuspidatum,
"Sphagnum recurvum Palisot de Beauvois, 1805","Palisot de Beauvois, 1805",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum recurvum,
"Sphagnum quinquefarium Warnstorf, 1886","Warnstorf, 1886",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum quinquefarium,
"Sphagnum subfulvum SjÃ¶rs, 1944","SjÃ¶rs, 1944",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum subfulvum,
"Sanionia uncinata Loeske, 1907","Loeske, 1907",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Sanionia,Sanionia uncinata,
"Aulacomnium turgidum Schwaegrichen, 1827","Schwaegrichen, 1827",Plantae,Bryophyta,Bryopsida,Bryales,Aulacomniaceae,Aulacomnium,Aulacomnium turgidum,
"Sphagnum platyphyllum Warnstorf, 1884","Warnstorf, 1884",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum platyphyllum,
"Pohlia nutans Lindberg, 1879","Lindberg, 1879",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Pohlia,Pohlia nutans,
Polytrichum strictum Menzies,Menzies,,,,,,,Polytrichum strictum,
"Sphagnum balticum C. E. O. Jensen, 1890","C. E. O. Jensen, 1890",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum balticum,
Sphagnum tenellum (Brid.) Bory,Bory (Brid.),Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum tenellum,
"Sphagnum jensenii H. Lindberg, 1899","H. Lindberg, 1899",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum jensenii,
"Sphagnum wulfianum Girgensohn, 1860","Girgensohn, 1860",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum wulfianum,
"Andreaea rupestris Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Andreaeopsida,Andreaeales,Andreaeaceae,Andreaea,Andreaea rupestris,
Dicranum elongatum Schleicher,Schleicher,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum elongatum,
Gymnocolea inflata (Huds.) Dumort.,Dumort. (Huds.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Gymnocolea,Gymnocolea inflata,
"Oncophorus wahlenbergii Bridel, 1826","Bridel, 1826",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Oncophorus,Oncophorus wahlenbergii,
"Racomitrium lanuginosum Bridel, 1819","Bridel, 1819",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,Racomitrium lanuginosum,
Cladopodiella fluitans (Nees) H.Buch ex JÃ¸rg.,H.Buch ex JÃ¸rg. (Nees),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cladopodiella,Cladopodiella fluitans,
Ptilidium ciliare (L.) Hampe,Hampe (L.),Plantae,Marchantiophyta,Jungermanniopsida,Ptilidiales,Ptilidiaceae,Ptilidium,Ptilidium ciliare,
Dicranum undulatum Schrader,Schrader,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum undulatum,
"Dicranum fuscescens (Bridel) Kindberg, 1883","Kindberg, 1883 (Bridel)",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum fuscescens,
"Ceratodon purpureus C. MÃ¼ller, 1885","C. MÃ¼ller, 1885",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,Ceratodon purpureus,
Ptilidium pulcherrimum (Weber) Vain.,Vain. (Weber),Plantae,Marchantiophyta,Jungermanniopsida,Ptilidiales,Ptilidiaceae,Ptilidium,Ptilidium pulcherrimum,
"Polytrichum juniperinum Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum juniperinum,
Lophozia ventricosa (Dicks.) Dumort.,Dumort. (Dicks.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Lophozia,Lophozia ventricosa,
"Dicranum montanum Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum montanum,
"Pleurozium schreberi Mitten, 1869","Mitten, 1869",Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,Pleurozium schreberi,
"Sphagnum flavicomans Warnstorf, 1911","Warnstorf, 1911",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum flavicomans,
"Polytrichum commune Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum commune,
Campylium stellatum (Hedw.) C. Jens.,C. Jens. (Hedw.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Campylium,Campylium stellatum,
Dicranum acutifolium (Lindb. & H. Arn.) Weim.,Weim. (Lindb. & H. Arn.),Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum acutifolium,
"Polytrichum piliferum Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum piliferum,
Barbilophozia kunzeana (Huebener) MÃ¼ll.Frib.,MÃ¼ll.Frib. (Huebener),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia kunzeana,
"Conostomum tetragonum Lindberg, 1863","Lindberg, 1863",Plantae,Bryophyta,Bryopsida,Bryales,Bartramiaceae,Conostomum,Conostomum tetragonum,
Sarmentypnum sarmentosum (Wahlenb.) Tuom. & T.J.Kop.,Tuom. & T.J.Kop. (Wahlenb.),Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,Sarmentypnum sarmentosum,
"Dicranum groenlandicum Bridel, 1819","Bridel, 1819",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum groenlandicum,
Gymnomitrion corallioides Nees,Nees,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion corallioides,
"Dicranum spadiceum J. E. Zetterstedt, 1865","J. E. Zetterstedt, 1865",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum spadiceum,
Calliergon stramineum (Dicks. ex Brid.) Kindb.,Kindb. (Dicks. ex Brid.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Calliergon,Calliergon stramineum,
Mylia anomala (Hook.) S. Gray,S. Gray (Hook.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Myliaceae,Leiomylia,Mylia anomala,
"Tortella tortuosa Limpricht, 1888","Limpricht, 1888",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortella,Tortella tortuosa,
"Scorpidium revolvens Rubers in Touw & Rubers, 1989","Rubers in Touw & Rubers, 1989",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Scorpidium,Scorpidium revolvens,
Anthelia juratzkana (Limpr.) Trevis.,Trevis. (Limpr.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Antheliaceae,Anthelia,Anthelia juratzkana,
"Sphagnum flexuosum Dozy & Molkenboer, 1851","Dozy & Molkenboer, 1851",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum flexuosum,
"Dicranum scoparium Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum scoparium,
"Warnstorfia exannulata Loeske, 1907","Loeske, 1907",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Warnstorfia,Warnstorfia exannulata,
Anastrophyllum minutum (Schreb.) R.M.Schust.,R.M.Schust. (Schreb.),,,,,,,Anastrophyllum minutum,
Blepharostoma trichophyllum (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Pseudolepicoleaceae,Blepharostoma,Blepharostoma trichophyllum,
"Pogonatum dentatum Bridel, 1827","Bridel, 1827",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Pogonatum,Pogonatum dentatum,
Tetralophozia setiformis (Ehrh.) Schljakov,Schljakov (Ehrh.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Tetralophozia,Tetralophozia setiformis,
"Tetraplodon mnioides Bruch & W. P. Schimper in B.S.G., 1844","Bruch & W. P. Schimper in B.S.G., 1844",Plantae,Bryophyta,Bryopsida,Funariales,Splachnaceae,Tetraplodon,Tetraplodon mnioides,
"Sphagnum palustre L., 1753","L., 1753",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum palustre,
"Hylocomium splendens W. P. Schimper in B.S.G., 1852","W. P. Schimper in B.S.G., 1852",Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Hylocomium,Hylocomium splendens,
Plagiochila porelloides (Torr. ex Nees) Lindenb.,Lindenb. (Torr. ex Nees),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila porelloides,
"Ditrichum flexicaule Hampe, 1867","Hampe, 1867",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,Ditrichum flexicaule,
"Straminergon stramineum HedenÃ¤s, 1993","HedenÃ¤s, 1993",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Straminergon,Straminergon stramineum,
Sphagnum contortum K. F. Schultz,K. F. Schultz,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum contortum,
"Dicranoweisia crispula Milde, 1869","Milde, 1869",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranoweisia,Dicranoweisia crispula,
Barbilophozia hatcheri (A.Evans) Loeske,Loeske (A.Evans),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia hatcheri,
Gymnomitrion concinnatum (Lightf.) Corda,Corda (Lightf.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion concinnatum,
"Distichium capillaceum Bruch & W. P. Schimper in B.S.G., 1846","Bruch & W. P. Schimper in B.S.G., 1846",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Distichium,Distichium capillaceum,
"Drepanocladus aduncus Warnstorf, 1903","Warnstorf, 1903",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,Drepanocladus aduncus,
"Scorpidium cossonii HedenÃ¤s, 1989","HedenÃ¤s, 1989",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Scorpidium,Scorpidium cossonii,
"Scorpidium scorpioides Limpricht, 1899","Limpricht, 1899",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Scorpidium,Scorpidium scorpioides,
Scapania irrigua (Nees) Nees,Nees (Nees),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania irrigua,
Barbilophozia lycopodioides (Wallr.) Loeske,Loeske (Wallr.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia lycopodioides,
Sarmentypnum exannulatum (Schimp.) HedenÃ¤s,HedenÃ¤s (Schimp.),Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,Sarmentypnum exannulatum,
Dicranum polysetum,,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum polysetum,
Tritomaria quinquedentata (Huds.) H.Buch,H.Buch (Huds.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Tritomaria,Tritomaria quinquedentata,
Preissia quadrata (Scop.) Nees,Nees (Scop.),Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Preissia,Preissia quadrata,
"Philonotis fontana Bridel, 1827","Bridel, 1827",Plantae,Bryophyta,Bryopsida,Bryales,Bartramiaceae,Philonotis,Philonotis fontana,
Frullania eboracensis Gottsche,Gottsche,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Frullaniaceae,Frullania,Frullania eboracensis,
Drepanocladus exannulatus (Schimp.) Warnst.,Warnst. (Schimp.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,Drepanocladus exannulatus,
Sphagnum lenense H.Lindb.,H.Lindb.,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum lenense,
"Cynodontium strumiferum Lindberg, 1864","Lindberg, 1864",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Cynodontium,Cynodontium strumiferum,
"Oncophorus virens Bridel, 1826","Bridel, 1826",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Oncophorus,Oncophorus virens,
"Ptilium crista-castrensis De Notaris, 1867","De Notaris, 1867",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Ptilium,Ptilium crista-castrensis,
"Sphagnum lescurii Sullivant in A. Gray, 1856","Sullivant in A. Gray, 1856",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum lescurii,
"Paludella squarrosa Bridel, 1817","Bridel, 1817",Plantae,Bryophyta,Bryopsida,Bryales,Meesiaceae,Paludella,Paludella squarrosa,
Schistidium rivulare (Brid.) Podp.,Podp. (Brid.),Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium rivulare,
"Schistidium apocarpum Bruch & W. P. Schimper in B.S.G., 1845","Bruch & W. P. Schimper in B.S.G., 1845",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium apocarpum,
"Tomentypnum nitens Loeske, 1911","Loeske, 1911",Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Tomentypnum,Tomentypnum nitens,
"Loeskypnum badium Paul, 1916","Paul, 1916",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Loeskypnum,Loeskypnum badium,
Cephalozia bicuspidata (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,Cephalozia bicuspidata,
"Dicranella cerviculata W. P. Schimper, 1856","W. P. Schimper, 1856",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranella,Dicranella cerviculata,
"Pohlia cruda Lindberg, 1879","Lindberg, 1879",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Pohlia,Pohlia cruda,
"Ditrichum lineare (Boulay) Wijk & Margadant, 1960","Wijk & Margadant, 1960 (Boulay)",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,Ditrichum lineare,
"Brachythecium salebrosum W. P. Schimper in B.S.G., 1853","W. P. Schimper in B.S.G., 1853",Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,Brachythecium salebrosum,
"Warnstorfia fluitans Loeske, 1907","Loeske, 1907",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Warnstorfia,Warnstorfia fluitans,
Mylia taylorii (Hook.) Gray,Gray (Hook.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Myliaceae,Mylia,Mylia taylorii,
"Syntrichia ruralis Weber & D. Mohr, 1803","Weber & D. Mohr, 1803",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,Syntrichia ruralis,
"Cinclidium stygium Swartz in Schrader, 1803","Swartz in Schrader, 1803",Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Cinclidium,Cinclidium stygium,
Sphagnum venustum Flatberg,Flatberg,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum venustum,
Radula complanata (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Radulaceae,Radula,Radula complanata,
Marchantia polymorpha L.,L.,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,
Pellia epiphylla (L.) Corda,Corda (L.),Plantae,Marchantiophyta,Jungermanniopsida,Pelliales,Pelliaceae,Pellia,Pellia epiphylla,
"Myurella julacea W. P. Schimper in B.S.G., 1853","W. P. Schimper in B.S.G., 1853",Plantae,Bryophyta,Bryopsida,Hypnales,Theliaceae,Myurella,Myurella julacea,
Hymenostylium recurvirostrum (Hedw.) Dix.,Dix. (Hedw.),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,Hymenostylium recurvirostrum,
"Cratoneuron filicinum (Fiorini-Mazzanti) Latzel, 1931","Latzel, 1931 (Fiorini-Mazzanti)",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Cratoneuron,Cratoneuron filicinum,
Scapania undulata (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania undulata,
"Meesia uliginosa Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Bryales,Meesiaceae,Meesia,Meesia uliginosa,
"Plagiothecium laetum W. P. Schimper in B.S.G., 1851","W. P. Schimper in B.S.G., 1851",Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,Plagiothecium laetum,
Plagiomnium cuspidatum (Hedw.) T.J.Kop.,T.J.Kop. (Hedw.),Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,Plagiomnium cuspidatum,
Encalypta rhaptocarpa Lindb.,Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Encalyptaceae,Encalypta,Encalypta rhaptocarpa,
"Dicranum leioneuron Kindberg, 1889","Kindberg, 1889",Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum leioneuron,
"Climacium dendroides Weber & D. Mohr, 1804","Weber & D. Mohr, 1804",Plantae,Bryophyta,Bryopsida,Leucodontales,Climaciaceae,Climacium,Climacium dendroides,
"Fissidens osmundoides Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,Fissidens osmundoides,
Polytrichastrum alpinum (Hedw.) G. L. Sm.,G. L. Sm. (Hedw.),Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichastrum,Polytrichastrum alpinum,
"Racomitrium canescens Bridel, 1819","Bridel, 1819",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Racomitrium,Racomitrium canescens,
"Rhytidium rugosum Kindberg, 1883","Kindberg, 1883",Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidium,Rhytidium rugosum,
"Plagiothecium denticulatum W. P. Schimper in B.S.G., 1851","W. P. Schimper in B.S.G., 1851",Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Plagiothecium,Plagiothecium denticulatum,
Bryoerythrophyllum recurvirostrum (Hedw.) Chen,Chen (Hedw.),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,Bryoerythrophyllum recurvirostrum,
"Bryum pseudotriquetrum P. G. GÃ¤rtner, B. Meyer & Scherbius, 1802","P. G. GÃ¤rtner, B. Meyer & Scherbius, 1802",Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,Bryum pseudotriquetrum,
"Warnstorfia sarmentosa HedenÃ¤s, 1993","HedenÃ¤s, 1993",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Warnstorfia,Warnstorfia sarmentosa,
"Calliergon cordifolium Kindberg, 1894","Kindberg, 1894",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Calliergon,Calliergon cordifolium,
"Callicladium haldanianum H. Crum, 1971","H. Crum, 1971",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Callicladium,Callicladium haldanianum,
Leiomylia anomala (Hook.) J.J.Engel & Braggins,J.J.Engel & Braggins (Hook.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Myliaceae,Leiomylia,Leiomylia anomala,
"Gymnostomum aeruginosum Smith, 1804","Smith, 1804",Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Gymnostomum,Gymnostomum aeruginosum,
Meesia triquetra,,Plantae,Bryophyta,Bryopsida,Bryales,Meesiaceae,Meesia,Meesia triquetra,
Aneura pinguis (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Aneuraceae,Aneura,Aneura pinguis,
Ptychostomum pseudotriquetrum (Hedw.) D. T. Holyoak & N. Pedersen,D. T. Holyoak & N. Pedersen (Hedw.),Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Plagiobryum,Ptychostomum pseudotriquetrum,
Tortella fragilis (Hook. & Wils.) Lindb.,Lindb. (Hook. & Wils.),Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortella,Tortella fragilis,
"Fontinalis dalecarlica (W. P. Schimper ex Limpricht) H. A. MÃ¶ller, 1922","H. A. MÃ¶ller, 1922 (W. P. Schimper ex Limpricht)",Plantae,Bryophyta,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,Fontinalis dalecarlica,
Dicranum majus Sm.,Sm.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,Dicranum majus,
Lophozia sudetica (Nees) Grolle,Grolle (Nees),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Lophozia,Lophozia sudetica,
"Sphagnum steerei Andrus, 1988","Andrus, 1988",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum steerei,
"Hypnum cupressiforme Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,Hypnum cupressiforme,
Scapania paludicola Loeske & K. MÃ¼ll.,Loeske & K. MÃ¼ll.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,Scapania paludicola,
Ptychostomum archangelicum (Bruch & Schimp.) J.R. Spence,J.R. Spence (Bruch & Schimp.),,,,,,,Ptychostomum archangelicum,
Marsupella sphacelata (Gieseke) Dum.,Dum. (Gieseke),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,Marsupella sphacelata,
"Sphagnum angermanicum Melin, 1919","Melin, 1919",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum angermanicum,
"Sphagnum arcticum Flatberg & Frisvoll, 1984","Flatberg & Frisvoll, 1984",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum arcticum,
"Hypnum revolutum Lindberg, 1867","Lindberg, 1867",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,Hypnum revolutum,
