"polygon_id","ts_count","taxa_count","geom"
855199,"0","0","MULTIPOLYGON(((-76.63003152717141 54.19850365951542,-77.07918916923119 54.34992286598044,-77.07918916923119 54.65109468086872,-76.63003152717141 54.80084929792614,-76.18087388511167 54.65109468086872,-76.18087388511167 54.34992286598044,-76.63003152717141 54.19850365951542)))"
855200,"0","0","MULTIPOLYGON(((-76.63003152717141 55.098701058943526,-77.07918916923119 55.24680027961811,-77.07918916923119 55.54135067495744,-76.63003152717141 55.68780399105903,-76.18087388511167 55.54135067495744,-76.18087388511167 55.24680027961811,-76.63003152717141 55.098701058943526)))"
855201,"0","0","MULTIPOLYGON(((-76.63003152717141 55.9790722914612,-77.07918916923119 56.123889478634865,-77.07918916923119 56.41189550781593,-76.63003152717141 56.55508661092018,-76.18087388511167 56.41189550781593,-76.18087388511167 56.123889478634865,-76.63003152717141 55.9790722914612)))"
855202,"0","0","MULTIPOLYGON(((-76.63003152717141 56.839850716659654,-77.07918916923119 56.98142603547739,-77.07918916923119 57.26296906137591,-76.63003152717141 57.40293913666191,-76.18087388511167 57.26296906137591,-76.18087388511167 56.98142603547739,-76.63003152717141 56.839850716659654)))"
855203,"2","2","MULTIPOLYGON(((-76.63003152717141 57.681282394574936,-77.07918916923119 57.81965799444261,-77.07918916923119 58.09482323759508,-76.63003152717141 58.23161534424471,-76.18087388511167 58.09482323759508,-76.18087388511167 57.81965799444261,-76.63003152717141 57.681282394574936)))"
855204,"0","0","MULTIPOLYGON(((-76.63003152717141 58.503624741029995,-77.07918916923119 58.63884453781967,-77.07918916923119 58.90772064628476,-76.63003152717141 59.04137950514466,-76.18087388511167 58.90772064628476,-76.18087388511167 58.63884453781967,-76.63003152717141 58.503624741029995)))"
855205,"0","0","MULTIPOLYGON(((-76.63003152717141 59.307145248161845,-77.07918916923119 59.43925471735169,-77.07918916923119 59.70193335847631,-76.63003152717141 59.83250515068524,-76.18087388511167 59.70193335847631,-76.18087388511167 59.43925471735169,-76.63003152717141 59.307145248161845)))"
855206,"0","0","MULTIPOLYGON(((-76.63003152717141 60.09212027069717,-77.07918916923119 60.22116625148502,-77.07918916923119 60.47774172561073,-76.63003152717141 60.605273902188486,-76.18087388511167 60.47774172561073,-76.18087388511167 60.22116625148502,-76.63003152717141 60.09212027069717)))"
855207,"0","0","MULTIPOLYGON(((-76.63003152717141 60.85883387799965,-77.07918916923119 60.98486438834694,-77.07918916923119 61.23543326433037,-76.63003152717141 61.359974366647215,-76.18087388511167 61.23543326433037,-76.18087388511167 60.98486438834694,-76.63003152717141 60.85883387799965)))"
855208,"0","0","MULTIPOLYGON(((-76.63003152717141 61.607576771439966,-77.07918916923119 61.73064083392938,-77.07918916923119 61.97530160621213,-76.63003152717141 62.096901097190106,-76.18087388511167 61.97530160621213,-76.18087388511167 61.73064083392938,-76.63003152717141 61.607576771439966)))"
855209,"0","0","MULTIPOLYGON(((-76.63003152717141 62.33864526623141,-77.07918916923119 62.458792744560206,-77.07918916923119 62.69764551140301,-76.63003152717141 62.816353617243394,-76.18087388511167 62.69764551140301,-76.18087388511167 62.458792744560206,-76.63003152717141 62.33864526623141)))"
855210,"0","0","MULTIPOLYGON(((-76.18087388511167 45.72003337687708,-76.63003152717141 45.90078910917727,-76.63003152717141 46.2605410411582,-76.18087388511167 46.43953751872483,-75.73171624305189 46.2605410411582,-75.73171624305189 45.90078910917727,-76.18087388511167 45.72003337687708)))"
855211,"0","0","MULTIPOLYGON(((-76.18087388511167 46.795772360332826,-76.63003152717141 46.97301113617428,-76.63003152717141 47.32573259083572,-76.18087388511167 47.50121581120846,-75.73171624305189 47.32573259083572,-75.73171624305189 46.97301113617428,-76.18087388511167 46.795772360332826)))"
855212,"0","0","MULTIPOLYGON(((-76.18087388511167 47.850428750131066,-76.63003152717141 48.024159135835944,-76.63003152717141 48.3698695606592,-76.18087388511167 48.54185038840175,-75.73171624305189 48.3698695606592,-75.73171624305189 48.024159135835944,-76.18087388511167 47.850428750131066)))"
855213,"0","0","MULTIPOLYGON(((-76.18087388511167 48.884065394003045,-76.63003152717141 49.0543004778452,-76.63003152717141 49.3930282153543,-76.18087388511167 49.56152188828269,-75.73171624305189 49.3930282153543,-75.73171624305189 49.0543004778452,-76.18087388511167 48.884065394003045)))"
855214,"0","0","MULTIPOLYGON(((-76.18087388511167 49.89677152835408,-76.63003152717141 50.06352862398913,-76.63003152717141 50.39531032037834,-76.18087388511167 50.56033615484632,-75.73171624305189 50.39531032037834,-75.73171624305189 50.06352862398913,-76.18087388511167 49.89677152835408)))"
855215,"0","0","MULTIPOLYGON(((-76.18087388511167 50.88866100833348,-76.63003152717141 51.05196136232246,-76.63003152717141 51.37684138502317,-76.18087388511167 51.538422486042094,-75.73171624305189 51.37684138502317,-75.73171624305189 51.05196136232246,-76.18087388511167 50.88866100833348)))"
855216,"0","0","MULTIPOLYGON(((-76.18087388511167 51.85987056614272,-76.63003152717141 52.01973907100145,-76.63003152717141 52.33776893795314,-76.18087388511167 52.49593191547987,-75.73171624305189 52.33776893795314,-75.73171624305189 52.01973907100145,-76.18087388511167 51.85987056614272)))"
855217,"0","0","MULTIPOLYGON(((-76.18087388511167 52.81055810568268,-76.63003152717141 52.96702301969378,-76.63003152717141 53.27826084269948,-76.18087388511167 53.43303553523545,-75.73171624305189 53.27826084269948,-75.73171624305189 52.96702301969378,-76.18087388511167 52.81055810568268)))"
855218,"0","0","MULTIPOLYGON(((-76.18087388511167 53.74090104049521,-76.63003152717141 53.89399371533502,-76.63003152717141 54.19850365951542,-76.18087388511167 54.34992286598044,-75.73171624305189 54.19850365951542,-75.73171624305189 53.89399371533502,-76.18087388511167 53.74090104049521)))"
855219,"0","0","MULTIPOLYGON(((-76.18087388511167 54.65109468086872,-76.63003152717141 54.80084929792614,-76.63003152717141 55.098701058943526,-76.18087388511167 55.24680027961811,-75.73171624305189 55.098701058943526,-75.73171624305189 54.80084929792614,-76.18087388511167 54.65109468086872)))"
855220,"0","0","MULTIPOLYGON(((-76.18087388511167 55.54135067495744,-76.63003152717141 55.68780399105903,-76.63003152717141 55.9790722914612,-76.18087388511167 56.123889478634865,-75.73171624305189 55.9790722914612,-75.73171624305189 55.68780399105903,-76.18087388511167 55.54135067495744)))"
855221,"0","0","MULTIPOLYGON(((-76.18087388511167 56.41189550781593,-76.63003152717141 56.55508661092018,-76.63003152717141 56.839850716659654,-76.18087388511167 56.98142603547739,-75.73171624305189 56.839850716659654,-75.73171624305189 56.55508661092018,-76.18087388511167 56.41189550781593)))"
855222,"0","0","MULTIPOLYGON(((-76.18087388511167 57.26296906137591,-76.63003152717141 57.40293913666191,-76.63003152717141 57.681282394574936,-76.18087388511167 57.81965799444261,-75.73171624305189 57.681282394574936,-75.73171624305189 57.40293913666191,-76.18087388511167 57.26296906137591)))"
855223,"0","0","MULTIPOLYGON(((-76.18087388511167 58.09482323759508,-76.63003152717141 58.23161534424471,-76.63003152717141 58.503624741029995,-76.18087388511167 58.63884453781967,-75.73171624305189 58.503624741029995,-75.73171624305189 58.23161534424471,-76.18087388511167 58.09482323759508)))"
855224,"0","0","MULTIPOLYGON(((-76.18087388511167 58.90772064628476,-76.63003152717141 59.04137950514466,-76.63003152717141 59.307145248161845,-76.18087388511167 59.43925471735169,-75.73171624305189 59.307145248161845,-75.73171624305189 59.04137950514466,-76.18087388511167 58.90772064628476)))"
855225,"0","0","MULTIPOLYGON(((-76.18087388511167 59.70193335847631,-76.63003152717141 59.83250515068524,-76.63003152717141 60.09212027069717,-76.18087388511167 60.22116625148502,-75.73171624305189 60.09212027069717,-75.73171624305189 59.83250515068524,-76.18087388511167 59.70193335847631)))"
855226,"0","0","MULTIPOLYGON(((-76.18087388511167 60.47774172561073,-76.63003152717141 60.605273902188486,-76.63003152717141 60.85883387799965,-76.18087388511167 60.98486438834694,-75.73171624305189 60.85883387799965,-75.73171624305189 60.605273902188486,-76.18087388511167 60.47774172561073)))"
855227,"0","0","MULTIPOLYGON(((-76.18087388511167 61.23543326433037,-76.63003152717141 61.359974366647215,-76.63003152717141 61.607576771439966,-76.18087388511167 61.73064083392938,-75.73171624305189 61.607576771439966,-75.73171624305189 61.359974366647215,-76.18087388511167 61.23543326433037)))"
855228,"0","0","MULTIPOLYGON(((-76.18087388511167 61.97530160621213,-76.63003152717141 62.096901097190106,-76.63003152717141 62.33864526623141,-76.18087388511167 62.458792744560206,-75.73171624305189 62.33864526623141,-75.73171624305189 62.096901097190106,-76.18087388511167 61.97530160621213)))"
855229,"2","2","MULTIPOLYGON(((-75.73171624305189 45.17424592827279,-76.18087388511167 45.35676185632765,-76.18087388511167 45.72003337687708,-75.73171624305189 45.90078910917727,-75.28255860099215 45.72003337687708,-75.28255860099215 45.35676185632765,-75.73171624305189 45.17424592827279)))"
855230,"0","0","MULTIPOLYGON(((-75.73171624305189 46.2605410411582,-76.18087388511167 46.43953751872483,-76.18087388511167 46.795772360332826,-75.73171624305189 46.97301113617428,-75.28255860099215 46.795772360332826,-75.28255860099215 46.43953751872483,-75.73171624305189 46.2605410411582)))"
855231,"0","0","MULTIPOLYGON(((-75.73171624305189 47.32573259083572,-76.18087388511167 47.50121581120846,-76.18087388511167 47.850428750131066,-75.73171624305189 48.024159135835944,-75.28255860099215 47.850428750131066,-75.28255860099215 47.50121581120846,-75.73171624305189 47.32573259083572)))"
855232,"0","0","MULTIPOLYGON(((-75.73171624305189 48.3698695606592,-76.18087388511167 48.54185038840175,-76.18087388511167 48.884065394003045,-75.73171624305189 49.0543004778452,-75.28255860099215 48.884065394003045,-75.28255860099215 48.54185038840175,-75.73171624305189 48.3698695606592)))"
855233,"0","0","MULTIPOLYGON(((-75.73171624305189 49.3930282153543,-76.18087388511167 49.56152188828269,-76.18087388511167 49.89677152835408,-75.73171624305189 50.06352862398913,-75.28255860099215 49.89677152835408,-75.28255860099215 49.56152188828269,-75.73171624305189 49.3930282153543)))"
855234,"0","0","MULTIPOLYGON(((-75.73171624305189 50.39531032037834,-76.18087388511167 50.56033615484632,-76.18087388511167 50.88866100833348,-75.73171624305189 51.05196136232246,-75.28255860099215 50.88866100833348,-75.28255860099215 50.56033615484632,-75.73171624305189 50.39531032037834)))"
855235,"0","0","MULTIPOLYGON(((-75.73171624305189 51.37684138502317,-76.18087388511167 51.538422486042094,-76.18087388511167 51.85987056614272,-75.73171624305189 52.01973907100145,-75.28255860099215 51.85987056614272,-75.28255860099215 51.538422486042094,-75.73171624305189 51.37684138502317)))"
855236,"0","0","MULTIPOLYGON(((-75.73171624305189 52.33776893795314,-76.18087388511167 52.49593191547987,-76.18087388511167 52.81055810568268,-75.73171624305189 52.96702301969378,-75.28255860099215 52.81055810568268,-75.28255860099215 52.49593191547987,-75.73171624305189 52.33776893795314)))"
855237,"0","0","MULTIPOLYGON(((-75.73171624305189 53.27826084269948,-76.18087388511167 53.43303553523545,-76.18087388511167 53.74090104049521,-75.73171624305189 53.89399371533502,-75.28255860099215 53.74090104049521,-75.28255860099215 53.43303553523545,-75.73171624305189 53.27826084269948)))"
855238,"0","0","MULTIPOLYGON(((-75.73171624305189 54.19850365951542,-76.18087388511167 54.34992286598044,-76.18087388511167 54.65109468086872,-75.73171624305189 54.80084929792614,-75.28255860099215 54.65109468086872,-75.28255860099215 54.34992286598044,-75.73171624305189 54.19850365951542)))"
855239,"0","0","MULTIPOLYGON(((-75.73171624305189 55.098701058943526,-76.18087388511167 55.24680027961811,-76.18087388511167 55.54135067495744,-75.73171624305189 55.68780399105903,-75.28255860099215 55.54135067495744,-75.28255860099215 55.24680027961811,-75.73171624305189 55.098701058943526)))"
855240,"0","0","MULTIPOLYGON(((-75.73171624305189 55.9790722914612,-76.18087388511167 56.123889478634865,-76.18087388511167 56.41189550781593,-75.73171624305189 56.55508661092018,-75.28255860099215 56.41189550781593,-75.28255860099215 56.123889478634865,-75.73171624305189 55.9790722914612)))"
855241,"0","0","MULTIPOLYGON(((-75.73171624305189 56.839850716659654,-76.18087388511167 56.98142603547739,-76.18087388511167 57.26296906137591,-75.73171624305189 57.40293913666191,-75.28255860099215 57.26296906137591,-75.28255860099215 56.98142603547739,-75.73171624305189 56.839850716659654)))"
855242,"0","0","MULTIPOLYGON(((-75.73171624305189 57.681282394574936,-76.18087388511167 57.81965799444261,-76.18087388511167 58.09482323759508,-75.73171624305189 58.23161534424471,-75.28255860099215 58.09482323759508,-75.28255860099215 57.81965799444261,-75.73171624305189 57.681282394574936)))"
855243,"0","0","MULTIPOLYGON(((-75.73171624305189 58.503624741029995,-76.18087388511167 58.63884453781967,-76.18087388511167 58.90772064628476,-75.73171624305189 59.04137950514466,-75.28255860099215 58.90772064628476,-75.28255860099215 58.63884453781967,-75.73171624305189 58.503624741029995)))"
855244,"0","0","MULTIPOLYGON(((-75.73171624305189 59.307145248161845,-76.18087388511167 59.43925471735169,-76.18087388511167 59.70193335847631,-75.73171624305189 59.83250515068524,-75.28255860099215 59.70193335847631,-75.28255860099215 59.43925471735169,-75.73171624305189 59.307145248161845)))"
855245,"0","0","MULTIPOLYGON(((-75.73171624305189 60.09212027069717,-76.18087388511167 60.22116625148502,-76.18087388511167 60.47774172561073,-75.73171624305189 60.605273902188486,-75.28255860099215 60.47774172561073,-75.28255860099215 60.22116625148502,-75.73171624305189 60.09212027069717)))"
855246,"0","0","MULTIPOLYGON(((-75.73171624305189 60.85883387799965,-76.18087388511167 60.98486438834694,-76.18087388511167 61.23543326433037,-75.73171624305189 61.359974366647215,-75.28255860099215 61.23543326433037,-75.28255860099215 60.98486438834694,-75.73171624305189 60.85883387799965)))"
855247,"0","0","MULTIPOLYGON(((-75.73171624305189 61.607576771439966,-76.18087388511167 61.73064083392938,-76.18087388511167 61.97530160621213,-75.73171624305189 62.096901097190106,-75.28255860099215 61.97530160621213,-75.28255860099215 61.73064083392938,-75.73171624305189 61.607576771439966)))"
855248,"1","1","MULTIPOLYGON(((-75.28255860099215 45.72003337687708,-75.73171624305189 45.90078910917727,-75.73171624305189 46.2605410411582,-75.28255860099215 46.43953751872483,-74.83340095893237 46.2605410411582,-74.83340095893237 45.90078910917727,-75.28255860099215 45.72003337687708)))"
855249,"4","1","MULTIPOLYGON(((-75.28255860099215 46.795772360332826,-75.73171624305189 46.97301113617428,-75.73171624305189 47.32573259083572,-75.28255860099215 47.50121581120846,-74.83340095893237 47.32573259083572,-74.83340095893237 46.97301113617428,-75.28255860099215 46.795772360332826)))"
855250,"0","0","MULTIPOLYGON(((-75.28255860099215 47.850428750131066,-75.73171624305189 48.024159135835944,-75.73171624305189 48.3698695606592,-75.28255860099215 48.54185038840175,-74.83340095893237 48.3698695606592,-74.83340095893237 48.024159135835944,-75.28255860099215 47.850428750131066)))"
855251,"0","0","MULTIPOLYGON(((-75.28255860099215 48.884065394003045,-75.73171624305189 49.0543004778452,-75.73171624305189 49.3930282153543,-75.28255860099215 49.56152188828269,-74.83340095893237 49.3930282153543,-74.83340095893237 49.0543004778452,-75.28255860099215 48.884065394003045)))"
855252,"0","0","MULTIPOLYGON(((-75.28255860099215 49.89677152835408,-75.73171624305189 50.06352862398913,-75.73171624305189 50.39531032037834,-75.28255860099215 50.56033615484632,-74.83340095893237 50.39531032037834,-74.83340095893237 50.06352862398913,-75.28255860099215 49.89677152835408)))"
855253,"0","0","MULTIPOLYGON(((-75.28255860099215 50.88866100833348,-75.73171624305189 51.05196136232246,-75.73171624305189 51.37684138502317,-75.28255860099215 51.538422486042094,-74.83340095893237 51.37684138502317,-74.83340095893237 51.05196136232246,-75.28255860099215 50.88866100833348)))"
